SesionID,Comision,NumeroSesion,Fecha,TotalAsistentes,TotalPresencial,TotalRemotos,TotalAusentes,Nombre,Asistencia,id
320,Medio Ambiente,Sesión N° 7,2021-11-03T09:30:00,19,16,3,0,"Zárate Zárate, Camila",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Abarca Riveros, Jorge",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Alvarado Jorquera, Gloria",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Alvarez Zenteno, Rodrigo",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Antilef Ñanco, Victorino",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Fontaine Talavera, Bernardo",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Gallardo Prado, Bessy",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Godoy Monardez, Isabel",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Martin Bravo, Juan José",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Núñez Gangas, Nicolás",ASISTENCIA REMOTA,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Olivares Miranda, Ivanna",ASISTENCIA REMOTA,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Salinas Manfredini, Fernando",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"San Juan Standen, Constanza",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Sepúlveda Sepúlveda, Carolina",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Toloza Fernández, Pablo",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Vega Campusano, Roberto",ASISTENCIA REMOTA,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Vilches Fuenzalida, Carolina",ASISTENCIA PRESENCIAL,29
326,Medio Ambiente,Sesión N° 8,2021-11-04T09:30:00,19,15,4,0,"Zárate Zárate, Camila",ASISTENCIA REMOTA,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Abarca Riveros, Jorge",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Alvarado Jorquera, Gloria",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Alvarez Zenteno, Rodrigo",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Antilef Ñanco, Victorino",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Fontaine Talavera, Bernardo",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Godoy Monardez, Isabel",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Martin Bravo, Juan José",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Núñez Gangas, Nicolás",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Olivares Miranda, Ivanna",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Salinas Manfredini, Fernando",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"San Juan Standen, Constanza",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Sepúlveda Sepúlveda, Carolina",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Toloza Fernández, Pablo",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Vega Campusano, Roberto",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Vilches Fuenzalida, Carolina",ASISTENCIA PRESENCIAL,29
331,Medio Ambiente,Sesión N° 9,2021-11-09T09:30:00,19,18,1,0,"Zárate Zárate, Camila",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Abarca Riveros, Jorge",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Alvarado Jorquera, Gloria",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Alvarez Zenteno, Rodrigo",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Antilef Ñanco, Victorino",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Fontaine Talavera, Bernardo",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Gallardo Prado, Bessy",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Godoy Monardez, Isabel",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Martin Bravo, Juan José",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Núñez Gangas, Nicolás",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Olivares Miranda, Ivanna",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Salinas Manfredini, Fernando",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"San Juan Standen, Constanza",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Sepúlveda Sepúlveda, Carolina",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Toloza Fernández, Pablo",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Vega Campusano, Roberto",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Vilches Fuenzalida, Carolina",ASISTENCIA PRESENCIAL,29
344,Medio Ambiente,Sesión N° 10,2021-11-10T09:30:00,19,19,0,0,"Zárate Zárate, Camila",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Abarca Riveros, Jorge",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Alvarado Jorquera, Gloria",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Alvarez Zenteno, Rodrigo",ASISTENCIA REMOTA,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Antilef Ñanco, Victorino",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Fontaine Talavera, Bernardo",ASISTENCIA REMOTA,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Gallardo Prado, Bessy",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Godoy Monardez, Isabel",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Martin Bravo, Juan José",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Núñez Gangas, Nicolás",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Olivares Miranda, Ivanna",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Salinas Manfredini, Fernando",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"San Juan Standen, Constanza",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Sepúlveda Sepúlveda, Carolina",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Toloza Fernández, Pablo",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Vega Campusano, Roberto",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Vilches Fuenzalida, Carolina",ASISTENCIA PRESENCIAL,29
351,Medio Ambiente,Sesión N° 11,2021-11-11T09:30:00,19,17,2,0,"Zárate Zárate, Camila",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Abarca Riveros, Jorge",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Alvarado Jorquera, Gloria",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Alvarez Zenteno, Rodrigo",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Antilef Ñanco, Victorino",ASISTENCIA REMOTA,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Fontaine Talavera, Bernardo",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Godoy Monardez, Isabel",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Martin Bravo, Juan José",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Núñez Gangas, Nicolás",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Olivares Miranda, Ivanna",ASISTENCIA REMOTA,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Salinas Manfredini, Fernando",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"San Juan Standen, Constanza",ASISTENCIA REMOTA,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Sepúlveda Sepúlveda, Carolina",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Toloza Fernández, Pablo",ASISTENCIA REMOTA,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Vega Campusano, Roberto",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Vilches Fuenzalida, Carolina",ASISTENCIA PRESENCIAL,29
364,Medio Ambiente,Sesión N° 12,2021-11-24T09:30:00,19,14,5,0,"Zárate Zárate, Camila",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Abarca Riveros, Jorge",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Alvarado Jorquera, Gloria",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Alvarez Zenteno, Rodrigo",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Antilef Ñanco, Victorino",ASISTENCIA REMOTA,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Fontaine Talavera, Bernardo",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Godoy Monardez, Isabel",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Martin Bravo, Juan José",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Núñez Gangas, Nicolás",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Olivares Miranda, Ivanna",ASISTENCIA REMOTA,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Salinas Manfredini, Fernando",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"San Juan Standen, Constanza",ASISTENCIA REMOTA,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Sepúlveda Sepúlveda, Carolina",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Toloza Fernández, Pablo",ASISTENCIA REMOTA,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Vega Campusano, Roberto",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Vilches Fuenzalida, Carolina",ASISTENCIA PRESENCIAL,29
365,Medio Ambiente,Sesión N° 13,2021-11-25T09:30:00,19,14,5,0,"Zárate Zárate, Camila",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Abarca Riveros, Jorge",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Alvarado Jorquera, Gloria",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Alvarez Zenteno, Rodrigo",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Antilef Ñanco, Victorino",ASISTENCIA REMOTA,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Castillo Boilet, María Trinidad",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Fontaine Talavera, Bernardo",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Godoy Monardez, Isabel",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Martin Bravo, Juan José",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Núñez Gangas, Nicolás",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Olivares Miranda, Ivanna",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Salinas Manfredini, Fernando",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"San Juan Standen, Constanza",ASISTENCIA REMOTA,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Sepúlveda Sepúlveda, Carolina",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Toloza Fernández, Pablo",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Vega Campusano, Roberto",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Vilches Fuenzalida, Carolina",ASISTENCIA PRESENCIAL,29
377,Medio Ambiente,Sesión N° 14,2021-11-25T16:30:00,19,16,3,0,"Zárate Zárate, Camila",ASISTENCIA PRESENCIAL,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Abarca Riveros, Jorge",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Alvarado Jorquera, Gloria",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Alvarez Zenteno, Rodrigo",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Galleguillos Aymani, Félix",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Antilef Ñanco, Victorino",NO ASISTE,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Castillo Boilet, María Trinidad",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Fontaine Talavera, Bernardo",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Godoy Monardez, Isabel",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Martin Bravo, Juan José",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Núñez Gangas, Nicolás",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Olivares Miranda, Ivanna",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Salinas Manfredini, Fernando",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"San Juan Standen, Constanza",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Sepúlveda Sepúlveda, Carolina",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Toloza Fernández, Pablo",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Vega Campusano, Roberto",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Vilches Fuenzalida, Carolina",ASISTENCIA REMOTA,29
383,Medio Ambiente,Sesión N° 15,2021-11-29T17:00:00,18,0,18,1,"Zárate Zárate, Camila",ASISTENCIA REMOTA,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Abarca Riveros, Jorge",ASISTENCIA REMOTA,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Alvarado Jorquera, Gloria",ASISTENCIA PRESENCIAL,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Alvarez Zenteno, Rodrigo",ASISTENCIA REMOTA,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Antilef Ñanco, Victorino",ASISTENCIA PRESENCIAL,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Castillo Boilet, María Trinidad",ASISTENCIA REMOTA,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Fontaine Talavera, Bernardo",ASISTENCIA REMOTA,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Godoy Monardez, Isabel",ASISTENCIA PRESENCIAL,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Martin Bravo, Juan José",ASISTENCIA PRESENCIAL,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Núñez Gangas, Nicolás",ASISTENCIA REMOTA,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Olivares Miranda, Ivanna",ASISTENCIA PRESENCIAL,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Salinas Manfredini, Fernando",ASISTENCIA PRESENCIAL,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"San Juan Standen, Constanza",ASISTENCIA PRESENCIAL,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Sepúlveda Sepúlveda, Carolina",ASISTENCIA PRESENCIAL,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Toloza Fernández, Pablo",ASISTENCIA PRESENCIAL,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Vega Campusano, Roberto",ASISTENCIA PRESENCIAL,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Vilches Fuenzalida, Carolina",ASISTENCIA PRESENCIAL,29
393,Medio Ambiente,Sesión N° 16,2021-11-30T09:30:00,19,13,6,0,"Zárate Zárate, Camila",ASISTENCIA PRESENCIAL,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Abarca Riveros, Jorge",ASISTENCIA PRESENCIAL,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Alvarado Jorquera, Gloria",ASISTENCIA PRESENCIAL,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Alvarez Zenteno, Rodrigo",ASISTENCIA PRESENCIAL,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Galleguillos Aymani, Félix",ASISTENCIA PRESENCIAL,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Antilef Ñanco, Victorino",ASISTENCIA REMOTA,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Castillo Boilet, María Trinidad",ASISTENCIA REMOTA,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Fontaine Talavera, Bernardo",ASISTENCIA REMOTA,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Gallardo Prado, Bessy",ASISTENCIA REMOTA,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Godoy Monardez, Isabel",ASISTENCIA PRESENCIAL,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Martin Bravo, Juan José",ASISTENCIA PRESENCIAL,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Núñez Gangas, Nicolás",ASISTENCIA PRESENCIAL,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Olivares Miranda, Ivanna",ASISTENCIA REMOTA,29
401,Medio Ambiente,Sesión N° 17,2021-12-01T09:30:00,19,12,7,0,"Salinas Manfredini, Fernando",ASISTENCIA PRESENCIAL,29
